_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 19732",1779015906,,False,1,6c80bfea,2026-05-17_04-05-06,0.4555816650390625,0.4555816650390625,44624,w11,127.0.0.1,0.4555816650390625,1
