_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 10293",1779018179,,False,1,13f3c973,2026-05-17_04-42-59,0.4209868907928467,0.4209868907928467,78992,w11,127.0.0.1,0.4209868907928467,1
