_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
6.436869933790024,1778954286,,False,1,3c5899f2,2026-05-16_10-58-06,835.9339101314545,835.9339101314545,33404,w11,127.0.0.1,835.9339101314545,1
