_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
18.613370803416586,1779025820,,False,1,f5c28047,2026-05-17_06-50-20,1014.3982076644897,1014.3982076644897,66480,w11,127.0.0.1,1014.3982076644897,1
