_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 5212",1779018170,,False,1,b089bf08,2026-05-17_04-42-50,0.46156978607177734,0.46156978607177734,52060,w11,127.0.0.1,0.46156978607177734,1
