_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 10701",1779015879,,False,1,fb014c5c,2026-05-17_04-04-39,0.45102596282958984,0.45102596282958984,55608,w11,127.0.0.1,0.45102596282958984,1
