_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0,1778720344,,False,1,4b335c3b,2026-05-13_17-59-04,1.8731005191802979,1.8731005191802979,52732,w11,127.0.0.1,1.8731005191802979,1
