_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 5619",1779018374,,False,1,cd78c08d,2026-05-17_04-46-14,0.45572805404663086,0.45572805404663086,37052,w11,127.0.0.1,0.45572805404663086,1
