_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-19.54179345943188,1778719914,,False,1,e6412bac,2026-05-13_17-51-54,1.9794378280639648,1.9794378280639648,55196,w11,127.0.0.1,1.9794378280639648,1
