_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-75.23648275115569,1778719651,,False,1,6fc1170c,2026-05-13_17-47-31,1.8526806831359863,1.8526806831359863,59540,w11,127.0.0.1,1.8526806831359863,1
