_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3.037208687599602,1778948109,,False,1,c531defb,2026-05-16_09-15-09,967.4584953784943,967.4584953784943,73560,w11,127.0.0.1,967.4584953784943,1
