_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
22.79712927250117,1779009896,,False,1,e15eb137,2026-05-17_02-24-56,2088.497152328491,2088.497152328491,5260,w11,127.0.0.1,2088.497152328491,1
