_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
15.418768603648703,1779026492,,False,1,4a1146e8,2026-05-17_07-01-32,1013.6930284500122,1013.6930284500122,74740,w11,127.0.0.1,1013.6930284500122,1
