_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
18.917145281772353,1779013931,,False,1,0ab74b6d,2026-05-17_03-32-11,2225.1263041496277,2225.1263041496277,16292,w11,127.0.0.1,2225.1263041496277,1
