_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
18.51884778202233,1779012963,,False,1,f67e7727,2026-05-17_03-16-03,2114.6525073051453,2114.6525073051453,27660,w11,127.0.0.1,2114.6525073051453,1
