session_id,timestamp,cash,total_value,positions
live_SPY_switching_2214_1716_1722,2026-04-06 18:40:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:41:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:42:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:43:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:44:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:45:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:46:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:47:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:48:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:49:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:50:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:51:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:52:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:53:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:54:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:55:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:56:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:57:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:58:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 18:59:00+00:00,100000.0,100000.0,{}
live_SPY_switching_2214_1716_1722,2026-04-06 19:00:00+00:00,100000.0,100000.0,{}
