_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
21.06192316259059,1778952628,,False,1,96132127,2026-05-16_10-30-28,711.2782580852509,711.2782580852509,49136,w11,127.0.0.1,711.2782580852509,1
