_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-19.54179345943188,1778720072,,False,1,67bc0459,2026-05-13_17-54-32,1.8276431560516357,1.8276431560516357,57528,w11,127.0.0.1,1.8276431560516357,1
