_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
22.190904945218538,1778949756,,False,1,91a3053f,2026-05-16_09-42-36,678.1728534698486,678.1728534698486,44672,w11,127.0.0.1,678.1728534698486,1
