_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
16.025897121655074,1779034030,,False,1,49f42a86,2026-05-17_09-07-10,1148.9426157474518,1148.9426157474518,63708,w11,127.0.0.1,1148.9426157474518,1
