_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 30842",1779016307,,False,1,212d67de,2026-05-17_04-11-47,0.44784069061279297,0.44784069061279297,44524,w11,127.0.0.1,0.44784069061279297,1
