timestamp,open,high,low,close,volume,trade_count,symbol
2021-01-19 09:30:00-05:00,378.41,378.77,378.24,378.7,716228.0,3324.0,SPY
2021-01-19 09:35:00-05:00,378.69,378.7399,377.97,378.06,1217359.0,10546.0,SPY
2021-01-19 09:40:00-05:00,378.05,378.29,377.95,378.12,669682.0,5885.0,SPY
2021-01-19 09:45:00-05:00,378.11,378.19,377.85,378.02,533500.0,4774.0,SPY
2021-01-19 09:50:00-05:00,378.0102,378.09,377.26,377.37,862887.0,7170.0,SPY
2021-01-19 09:55:00-05:00,377.365,377.6,377.29,377.3427,643244.0,5341.0,SPY
2021-01-19 10:00:00-05:00,377.3329,377.84,377.08,377.72,624880.0,4748.0,SPY
2021-01-19 10:05:00-05:00,377.71,377.88,377.05,377.83,884124.0,5227.0,SPY
2021-01-19 10:10:00-05:00,377.83,377.84,377.39,377.53,350680.0,3518.0,SPY
2021-01-19 10:15:00-05:00,377.525,377.74,377.15,377.6732,388189.0,3912.0,SPY
2021-01-19 10:20:00-05:00,377.675,377.7799,377.0681,377.13,479372.0,4071.0,SPY
2021-01-19 10:25:00-05:00,377.135,377.5,377.04,377.1074,426468.0,3773.0,SPY
2021-01-19 10:30:00-05:00,377.1,377.67,377.1,377.6513,440509.0,3751.0,SPY
2021-01-19 10:35:00-05:00,377.66,377.71,377.466,377.55,439001.0,3638.0,SPY
2021-01-19 10:40:00-05:00,377.55,377.69,377.34,377.54,290750.0,3008.0,SPY
2021-01-19 10:45:00-05:00,377.55,377.98,377.53,377.92,405370.0,3676.0,SPY
2021-01-19 10:50:00-05:00,377.935,378.15,377.89,378.015,379948.0,3536.0,SPY
2021-01-19 10:55:00-05:00,378.0101,378.135,377.82,377.845,387585.0,3470.0,SPY
2021-01-19 11:00:00-05:00,377.845,378.01,377.61,377.79,271493.0,2790.0,SPY
2021-01-19 11:05:00-05:00,377.79,377.99,377.61,377.865,270054.0,2702.0,SPY
2021-01-19 11:10:00-05:00,377.865,377.95,377.38,377.61,628498.0,5770.0,SPY
2021-01-19 11:15:00-05:00,377.62,377.69,377.135,377.2481,273378.0,2584.0,SPY
2021-01-19 11:20:00-05:00,377.25,377.28,376.75,376.99,650857.0,5096.0,SPY
2021-01-19 11:25:00-05:00,377.0,377.32,376.89,377.079,827657.0,3124.0,SPY
2021-01-19 11:30:00-05:00,377.07,377.44,377.0011,377.38,301413.0,2567.0,SPY
2021-01-19 11:35:00-05:00,377.38,377.455,377.03,377.0599,230079.0,2400.0,SPY
2021-01-19 11:40:00-05:00,377.05,377.46,377.0,377.3,445705.0,3050.0,SPY
2021-01-19 11:45:00-05:00,377.3,377.57,377.29,377.555,269506.0,2419.0,SPY
2021-01-19 11:50:00-05:00,377.555,377.8,377.54,377.78,265032.0,2489.0,SPY
2021-01-19 11:55:00-05:00,377.7881,377.96,377.78,377.8256,283444.0,2672.0,SPY
2021-01-19 12:00:00-05:00,377.83,377.88,377.58,377.73,266757.0,2589.0,SPY
2021-01-19 12:05:00-05:00,377.73,378.0,377.73,377.95,292150.0,2793.0,SPY
2021-01-19 12:10:00-05:00,377.95,377.97,377.84,377.92,1201794.0,2113.0,SPY
2021-01-19 12:15:00-05:00,377.91,378.12,377.845,378.03,223905.0,2282.0,SPY
2021-01-19 12:20:00-05:00,378.0167,378.08,377.9311,377.98,197227.0,1934.0,SPY
2021-01-19 12:25:00-05:00,377.977,378.0589,377.88,377.89,157232.0,1846.0,SPY
2021-01-19 12:30:00-05:00,377.9,378.02,377.86,378.02,146312.0,1982.0,SPY
2021-01-19 12:35:00-05:00,378.015,378.09,377.9,378.05,713556.0,2120.0,SPY
2021-01-19 12:40:00-05:00,378.0411,378.14,377.9719,378.0432,220008.0,2133.0,SPY
2021-01-19 12:45:00-05:00,378.05,378.72,378.03,378.64,551254.0,4637.0,SPY
2021-01-19 12:50:00-05:00,378.6382,378.665,378.41,378.475,483122.0,3407.0,SPY
2021-01-19 12:55:00-05:00,378.4799,378.57,378.425,378.51,199927.0,1897.0,SPY
2021-01-19 13:00:00-05:00,378.5183,378.81,378.51,378.785,362144.0,2994.0,SPY
2021-01-19 13:05:00-05:00,378.78,378.93,378.64,378.8489,424240.0,3301.0,SPY
2021-01-19 13:10:00-05:00,378.8419,379.02,378.79,378.9913,281255.0,2744.0,SPY
2021-01-19 13:15:00-05:00,378.99,378.99,378.8,378.855,222916.0,2071.0,SPY
2021-01-19 13:20:00-05:00,378.859,378.8899,378.65,378.74,248559.0,2429.0,SPY
2021-01-19 13:25:00-05:00,378.755,378.87,378.71,378.85,158010.0,1722.0,SPY
2021-01-19 13:30:00-05:00,378.86,378.91,378.7,378.76,269347.0,2501.0,SPY
2021-01-19 13:35:00-05:00,378.75,378.97,378.67,378.95,230637.0,2199.0,SPY
2021-01-19 13:40:00-05:00,378.95,379.0,378.843,378.9201,295783.0,2286.0,SPY
2021-01-19 13:45:00-05:00,378.92,379.02,378.84,378.91,268197.0,2399.0,SPY
