_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-75.23648275115569,1778719513,,False,1,14ddf02e,2026-05-13_17-45-13,2.030425548553467,2.030425548553467,58552,w11,127.0.0.1,2.030425548553467,1
