_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0,1778970012,,False,1,0f1eb7e5,2026-05-16_15-20-12,3203.9392075538635,3203.9392075538635,73024,w11,127.0.0.1,3203.9392075538635,1
