_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
21.622326455956408,1778953000,,False,1,b05960fa,2026-05-16_10-36-40,638.5804524421692,638.5804524421692,78228,w11,127.0.0.1,638.5804524421692,1
