_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-75.23648275115569,1778719581,,False,1,6af50925,2026-05-13_17-46-21,2.0378246307373047,2.0378246307373047,45944,w11,127.0.0.1,2.0378246307373047,1
