_metric,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
17.656392682124668,1779034225,,False,1,00b78c56,2026-05-17_09-10-25,1108.265681028366,1108.265681028366,68668,w11,127.0.0.1,1108.265681028366,1
