_metric,_trial_error,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-1000000000.0,"atr_percentile_threshold must be 0-100, got 23244",1779017893,,False,1,4487cb91,2026-05-17_04-38-13,0.42118144035339355,0.42118144035339355,75996,w11,127.0.0.1,0.42118144035339355,1
